,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,category,cloth_gender
553,instock,3.0,adidas,arctic night f23,usa,"a golf sweatshirt with wind protection, made with a blend of recycled and renewable materials. got a windy round in store? the gusts won't bother you a bit in this adidas golf sweatshirt. wind.rdy shields you from windy conditions and fends off light showers too. stretchy fabric ensures a full range of motion, and venting at the back keeps you cool and comfortable through the last hole. the ribbed cuffs and hem resist riding up on those long drives.   a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/f3394d14dce74770bf0eafcc0168d7b8_9366/Adicross_WIND.RDY_Crew_Sweatshirt_Turquoise_IB1966_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/80150dec9cb648c78dccafcc01691497_9366/Adicross_WIND.RDY_Crew_Sweatshirt_Turquoise_IB1966_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6a921d45d75e406d9142afcc016a05bf_9366/Adicross_WIND.RDY_Crew_Sweatshirt_Turquoise_IB1966_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/538d94e7359d47dbba25afa2017444bb_9366/Adicross_WIND.RDY_Crew_Sweatshirt_Turquoise_IB1966_01_laydown.jpg']",adicross wind.rdy crew sweatshirt,104,130,1,2023-12-11 08:19:54,https://www.adidas.com/us/adicross-wind.rdy-crew-sweatshirt/IB1966.html,clothing,men
554,instock,3.0,adidas,multicolor,usa,"a loose jacket with adjustable details, made with recycled materials. no matter what you plan for in the backcountry, you learn quickly that the outdoors can have other plans of its own. that unpredictability is part of the fun, and is exactly where this adidas jacket takes its inspiration from. specifically, it takes its inspiration from the adidas outdoor archive, which is why you're picking up on a more retro vibe. gore-tex fabric, a bungee-adjustable hem and a scuba hood all work together so you feel comfortable through all your daily moves.   made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/03b1840bff7d481ba54baeec0101ed8e_9366/adidas_Adventure_Winter_Allover_Print_GORE-TEX_Jacket_Multicolor_HK5019_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b3a1a739b20f49c09b43aeec0101f730_9366/adidas_Adventure_Winter_Allover_Print_GORE-TEX_Jacket_Multicolor_HK5019_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9fee4fb64d2a44528dddaeec010201aa_9366/adidas_Adventure_Winter_Allover_Print_GORE-TEX_Jacket_Multicolor_HK5019_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/daa076190d244d39b544aeec010236c0_9366/adidas_Adventure_Winter_Allover_Print_GORE-TEX_Jacket_Multicolor_HK5019_01_laydown.jpg']",adidas adventure winter allover print gore-tex jacket,120,400,4,2023-12-11 08:20:30,https://www.adidas.com/us/adidas-adventure-winter-allover-print-gore-tex-jacket/HK5019.html,clothing,men
555,outofstock,3.0,adidas,white,usa,"a wind-resistant jacket made with recycled materials. whether you're hitting the pavement with your community or on your own, there's nothing quite like the joyful rush of a runner's high. one thing's for sure: comfort and support are paramount in maximizing your daily run.   the own the run jacket combines a favorite full-zip silhouette with adidas wind.rdy technology that resists wind and repels rain when you're out in the elements. reflective hits, an adjustable hood and zip pockets keep you seen and sheltered and provide storage for small items. preshaped sleeves provide the best fit as you put in the kms, while a dropped back hem adds confident coverage. made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/bd287985d55148e787c68bb357dc8fd6_9366/Own_the_Run_Jacket_White_IL4789_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5097078164ba407d8fa0ca8895fdf9d4_9366/Own_the_Run_Jacket_White_IL4789_23_hover_model.jpg']",own the run jacket,90,90,0,2023-12-11 08:21:03,https://www.adidas.com/us/own-the-run-jacket/IL4789.html,clothing,men
556,instock,3.0,adidas,better scarlet s23 / white,usa,"a track jacket made in part with a blend of recycled and renewable materials. everyone needs a good track jacket. here's yours. made from soft interlock fabric, this must-have stays true to the archive design it's inspired by. an embroidered trefoil logo and 3-stripes honor classic adidas style while the ribbed hem and cuffs keep the fit tailored in all the right places. a full-zip front lets you layer for warmth or wear it open with your favorite tee underneath.   a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/6c621c93cb894c1eb5d4afc30078e465_9366/Adicolor_Classics_SST_Track_Jacket_Red_IL2494_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b7d76e2be8a84529913cafc30078ec82_9366/Adicolor_Classics_SST_Track_Jacket_Red_IL2494_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/06be64c5f35b449392b8afc30078f5dd_9366/Adicolor_Classics_SST_Track_Jacket_Red_IL2494_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8ea39fec822b4f16b076afc300791d52_9366/Adicolor_Classics_SST_Track_Jacket_Red_IL2494_01_laydown.jpg']",adicolor classics sst track jacket,80,80,171,2023-12-11 08:21:42,https://www.adidas.com/us/adicolor-classics-sst-track-jacket/IL2494.html,clothing,men
558,instock,3.0,adidas,black / wonder silver,usa,"a waterproof three-layer ski shell made in part with recycled materials. backcountry tours and high-energy resort days require versatile layers. introducing the terrex techrock 3l nylon rain.rdy jacket which features lightweight, technical three-layer construction for easy layering and low-volume packing. from the underarm vents to the snow skirt and adjustable hood, skier-designed details help you adapt to the weather. using advanced waterproofing materials and construction, adidas rain.rdy products keep the water out. inner cuffs with thumb loops create a snug seal to match your gloves and keep you warmer.  made with a series of recycled materials and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/95b13cd390bf42319889b5b133502b72_9366/Terrex_Techrock_3-Layer_Post_Consumer_Nylon_RAIN.RDY_Jacket_Black_IB4218_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/fce998fd1d0d4b39a8678fe84f5c082e_9366/Terrex_Techrock_3-Layer_Post_Consumer_Nylon_RAIN.RDY_Jacket_Black_IB4218_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4e3ba3ee580e47fa8fb74a2a04ddbff9_9366/Terrex_Techrock_3-Layer_Post_Consumer_Nylon_RAIN.RDY_Jacket_Black_IB4218_HM2.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/fbb86e5aaf05426c92c257cb2b5a53ef_9366/Terrex_Techrock_3-Layer_Post_Consumer_Nylon_RAIN.RDY_Jacket_Black_IB4218_HM3_hover.jpg']",terrex techrock 3-layer post consumer nylon rain.rdy jacket,500,500,9,2023-12-11 08:23:00,https://www.adidas.com/us/terrex-techrock-3-layer-post-consumer-nylon-rain.rdy-jacket/IB4218.html,clothing,men
559,instock,3.0,adidas,black / brown,usa,"class, craft and vision by blondey. drawing from a piece from his vintage archives, blondey mccoy worked with adidas skateboarding for a one-to-one recreation of a timeless outerwear piece. the fully-lined a.b. chore coat features a removable fluffy fleece collar to keep out the cold, front zip and cargo pockets, a classed-up blondey crest and 3-stripes side seam tape details.   made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/61fe288954334a0c8fe88ab9c5aba2a5_9366/CHORE_COAT_Black_IK9614_01_laydown.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c8737498ddc5442e9b3fb104a9686854_9366/CHORE_COAT_Black_IK9614_02_laydown_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1125a21b9faf4a9a90876b0a2c634298_9366/CHORE_COAT_Black_IK9614_41_detail.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b2262c8c502a4645a45685a8528b3603_9366/CHORE_COAT_Black_IK9614_42_detail.jpg']",chore coat,200,200,1,2023-12-11 08:25:25,https://www.adidas.com/us/chore-coat/IK9614.html,clothing,men
560,instock,4.0,adidas,legend ink / legend ink,usa,"a wind-resistant running jacket made with recycled materials. storm clouds on the horizon? zip up in this adidas running jacket and be ready for what comes. the ultra-lightweight ripstop features wind.rdy tech to protect you in blustery conditions, while a durable water-repellent coating shrugs off light showers so you can maintain your pace through the drizzle. laser-cut ventilation holes ensure breathability from start to finish. stash small essentials in the key/card pocket on the sleeve, and focus on your stride.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/e32a2e5c894c4f16b2ee58ab1061e74b_9366/Adizero_Running_Lightweight_Jacket_Blue_IM4170_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2b24d317edab47b4b4cb77468bcdddbc_9366/Adizero_Running_Lightweight_Jacket_Blue_IM4170_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4eb8c0a1915446448f66ebf9f629b4ad_9366/Adizero_Running_Lightweight_Jacket_Blue_IM4170_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e36e571c26c8415f958b10311cfc1b66_9366/Adizero_Running_Lightweight_Jacket_Blue_IM4170_01_laydown.jpg']",adizero running lightweight jacket,126,180,4,2023-12-11 08:27:05,https://www.adidas.com/us/adizero-running-lightweight-jacket/IM4170.html,clothing,men
561,instock,3.0,adidas,black,usa,"a light, breathable insulated jacket made in part with recycled materials. pack light and stay warm. this adidas terrex jacket is made for active days on the trail. it's small enough to stuff into its own pocket for easy carrying and cut for an athletic fit. lightweight pertex® quantum® gl fabric at the front blocks the wind, while breathable soft shell on the back helps regulate your temperature. low-bulk insulation seals in warmth even when damp, and stretch heatseal gaiters in the collar and cuffs seal in heat. whether you're into nordic skiing or hiking, you can roam in comfort.  this product is made with at least 70% recycled materials. by reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/24baba5c3af942fbb9980a6b731d677f_9366/Terrex_Xperior_Varilite_Hybrid_PrimaLoft_Jacket_Black_IB4196_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e65609c0f85e48e7b3c7a8df2f68cf35_9366/Terrex_Xperior_Varilite_Hybrid_PrimaLoft_Jacket_Black_IB4196_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/02fa75c1c9e149d7b0d7b92fc13f61c5_9366/Terrex_Xperior_Varilite_Hybrid_PrimaLoft_Jacket_Black_IB4196_HM4.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ccdda3f41a8847c8b5e85304e395af1d_9366/Terrex_Xperior_Varilite_Hybrid_PrimaLoft_Jacket_Black_IB4196_HM5.jpg']",terrex xperior varilite hybrid primaloft jacket,220,220,9,2023-12-11 08:27:57,https://www.adidas.com/us/terrex-xperior-varilite-hybrid-primaloft-jacket/IB4196.html,clothing,men
562,instock,3.0,adidas,dark green,usa,"a classic track jacket made in part with a blend of recycled and renewable materials. sometimes history just gets it right. taken straight from the adidas archives, this signature track jacket nails a timeless look. with its slim fit and supremely soft cotton blend, you'll find you want to wear it every day. our favorite part: the stand-up collar for that dash of sport attitude.  a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/2e6a175038f24dc09b5daf33010a17cd_9366/Adicolor_Classics_Beckenbauer_Track_Jacket_Green_IA4777_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9bbbea82a61b4ffca986af33010a223a_9366/Adicolor_Classics_Beckenbauer_Track_Jacket_Green_IA4777_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ba805f1ac6ef45ceaf02af33010a2bf3_9366/Adicolor_Classics_Beckenbauer_Track_Jacket_Green_IA4777_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d2457f5c6bb4425e88e9af0e008e046d_9366/Adicolor_Classics_Beckenbauer_Track_Jacket_Green_IA4777_01_laydown.jpg']",adicolor classics beckenbauer track jacket,80,80,123,2023-12-11 08:30:16,https://www.adidas.com/us/adicolor-classics-beckenbauer-track-jacket/IA4777.html,clothing,men
563,instock,3.0,adidas,wonder steel f22,usa,"a plush fleece jacket made in part with a blend of recycled and renewable materials. summit starts. basecamp. back at home. all the moments before and after big adventures feel best in the cozy comfort of this adidas fleece pullover. high-pile fleece cranks up the heat in the coldest conditions. backpack-compatible pockets ensure easy access to your phone when you're on the go. and of course, there's no missing the iconic xploric chest pocket.  a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/873154b6e1634430bcc27a895e9d9b97_9366/Terrex_XPLORIC_High-Pile-Fleece_Pullover_Blue_IN3108_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/1205e3bd4eed4f689df86fea7bde02e4_9366/Terrex_XPLORIC_High-Pile-Fleece_Pullover_Blue_IN3108_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/924cb950028e41e8844ef510f62fb6b7_9366/Terrex_XPLORIC_High-Pile-Fleece_Pullover_Blue_IN3108_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/35a79d207bdb4055b11b89975ecd6506_9366/Terrex_XPLORIC_High-Pile-Fleece_Pullover_Blue_IN3108_01_laydown.jpg']",terrex xploric high-pile-fleece pullover,140,140,19,2023-12-11 08:31:58,https://www.adidas.com/us/terrex-xploric-high-pile-fleece-pullover/IN3108.html,clothing,men
564,instock,3.0,adidas,carbon / black,usa,"a waterproof, breathable and insulated ski jacket made in part with recycled materials. ski or board, this adidas terrex insulated jacket is your ticket to staying warm and dry all season long. low-profile primaloft® synthetic insulation seals in warmth, and waterproof, breathable rain.rdy sheds wind and snow while letting your body breathe and regulate its temperature. skier-designed details like an integrated snow skirt and zip vents help you adapt to changing conditions. a dedicated pass pocket and an attached lens cloth make for smooth days on the mountain. a mix of pockets inside and out offer secure storage for your phone and other ski-day essentials.  made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/ef72fb62ef3c4e14a8271d131256be4a_9366/Terrex_Xperior_2L_Insulated_RAIN.RDY_Graphic_Jacket_Grey_IB4214_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/3b330841c4de4497868a12fa6ebcfec2_9366/Terrex_Xperior_2L_Insulated_RAIN.RDY_Graphic_Jacket_Grey_IB4214_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/69f372f49a754f4fa93cdd15520e7907_9366/Terrex_Xperior_2L_Insulated_RAIN.RDY_Graphic_Jacket_Grey_IB4214_25_model.jpg']",terrex xperior 2l insulated rain.rdy graphic jacket,300,300,0,2023-12-11 08:37:53,https://www.adidas.com/us/terrex-xperior-2l-insulated-rain.rdy-graphic-jacket/IB4214.html,clothing,men
565,instock,3.0,adidas,arctic fusion f23,usa,"a versatile half-zip golf jacket made with recycled materials. start your day on the golf course and end it around the barbecue. this adidas jacket keeps you comfy through it all with its soft fleece build. ribbed cuffs and hem seal out the cold, and a stand-up collar adds extra protection. blocks of color and quilting on the back deliver head-turning style everywhere you go.   made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/bc22ce03125f4048aad1afcc016a5dd7_9366/Adicross_Padded_Fleece_Half-Zip_Jacket_Turquoise_IB1972_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/cb91d91e589b4ebe9007afcc016a91a3_9366/Adicross_Padded_Fleece_Half-Zip_Jacket_Turquoise_IB1972_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/f541e9834cdd43e7901cafcc016b923f_9366/Adicross_Padded_Fleece_Half-Zip_Jacket_Turquoise_IB1972_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e790accb224d4394943eafa201750704_9366/Adicross_Padded_Fleece_Half-Zip_Jacket_Turquoise_IB1972_01_laydown.jpg']",adicross padded fleece half-zip jacket,119,170,6,2023-12-11 08:39:02,https://www.adidas.com/us/adicross-padded-fleece-half-zip-jacket/IB1972.html,clothing,men
